date,"username","content","likes","retweets","sentiment"
"2025-02-21T16:49:56.000Z","Unknown","m copio
qué tenemos en común

pelo: castaño claro
país: argentina
estado: soltera(??
sexualidad: hetero
mes: abril
signo: aries
altura: 1,60
color fav: lila",0,0,0
"2024-06-04T17:05:17.000Z","Unknown","Aldair Quintana, arquero del Bucaramanga, es una de las piezas fundamentales del cuadro ‘Leopardo’ en el semestre, que hoy los tiene disputando la final de la Liga Betplay.",291,29,0
"2024-03-15T11:30:53.000Z","Unknown","Wow, PT Bank Central Asia (BBCA) membagi dividen sebesar Rp 33.2 triliun! Tapi, berapa cuan yang didapat Hartono bersaudara dari keberhasilan ini? Temukan hitung-hitungan menariknya di sini! #trenasia

https://trenasia.com/bbca-bagi-dividen-rp-33-2-triliun-cuan-berapa-hartono-bersaudara…",0,0,4
"2020-05-01T05:10:34.000Z","Unknown","#ＢＳＣ95ＡÑＯＳ 
1° de mayo. Feliz aniversario 
@BarcelonaSC
 
Me enamoraste a primera vista, apenas ví tus colores en ese coloso de la av de las Américas repleto, aquella tarde de 1981 cuando le ganamos a The Strongest 2-1 
#ＡＭＯＹＳＯＢＥＲＡＮＯ
#ＥＣＵＡＴＯＲＩＡＮＯ ",208,75,2
"2021-03-21T15:20:56.000Z","Unknown","#ElResumenDeLas5Fechas
13 pts, un equipo que juega bien, propone y tiene actitud ganadora.
Con varios puntos altos, sobretodo el PRO, el genio, el mejor #10 de nuestra historia... EL KITU!
La hinchada? Contenta, alentando siempre, disfrutando a BSC
#VAMOSEQUIPOQUERIDO ",387,89,0
"2015-11-07T08:19:34.000Z","Unknown","Happy happy birthday to kuya Quian quianpineda Tata Bang love you so much  https://instagram.com/p/9xtK-UR45w/",125,10,9
"2016-06-08T02:49:40.000Z","Unknown","#COLvPAR: 11' Goooool. Carlos Bacca abre el marcador para 
@FCFSeleccionCol
 con un cabezazo. #CopaAmerica  http://snpy.tv/1Uysb1W",301,182,0
"2025-02-18T13:54:26.000Z","Unknown","𝐋𝐎𝐎𝐊 | Bicol University - PAUICAN opened their first major flagship event, Pasale de BPEA, with “Patayin sa Barbershop Si Barbara” today February 18 until February 20, at the BUCAL Amphitheater in celebration of the National Arts Month.",0,0,5
"2018-04-02T23:50:02.000Z","Unknown","La tremenda jugada de 
@96Kichan
 para asistir a Walter Bou en el primer gol de ayer en la Bombonera. 

(:@BocafanOficial)",189,55,0
"2019-04-30T04:47:09.000Z","Unknown","BTS se creo en 2013.
CNCO a fines de 2015. Casi 2016. 
A BTS le costó 5 años ir a #BBMAs 
A CNCO 3 años
Ustedes vean quien es más grande 
@LanerdeCNCO
 
@CNCOmusic
 #CNCO",242,302,-2
"2020-09-17T22:15:48.000Z","Unknown","“O CPA começou como 1 organização esquerdista pró-Rep Popular da China, p/ promover a conscientização do pensamento revolucionário da China e dos direitos dos trabalhadores, e dedicado à autodeterminação, controle comunitário, e ‘servindo ao povo.”, Link: https://bit.ly/3hDqt29",345,65,3
"2021-01-14T00:02:02.000Z","Unknown","El peor final; CUCA no tiene hijos varones. Se acabó el sueño de conocer al hijo de Cuca",182,21,-1
"2022-04-04T17:54:45.000Z","Unknown","Barcelona curándose en salud!!! Se aplaude  !!!!
El año pasado sin VAR nos robaron descaradamente.
Lo de Cuenca fue algo nunca antes visto, un robo a mano armada de ""peinadito""
El finalista debió ser el BSC de Bustos en la primera etapa.",282,53,-2
"2025-02-19T03:54:57.000Z","Unknown","BCA = Bank Cuan Aja, yang kaya mereka, lo cuma disuruh maklum",0,0,0
"2022-04-24T12:48:30.000Z","Unknown","Las siglas ""BC"" para las chanistas significan ""Buenos Cuernos""",3,316,0
"2017-08-10T22:03:01.000Z","Unknown",".
@96Kichan
 renovó su vínculo con #Boca y le elevaron su cláusula. El jugador se quedará en el club.",84,38,0
"2021-03-01T03:21:27.000Z","Unknown","Que satisfacción cuando BSC gana, el ambiente es otro, la alegría que genera en su hinchada es de lo más bacán que uno pueda disfrutar.
Ver al barcelonista contento no tiene precio.
BSC con fe y humildad, perfil bajo, enfocado en su objetivo 2021.",199,32,-1
"2020-10-18T02:23:24.000Z","Unknown","Resumen del BSC 1 x 0 
3 puntos jugando HORRIBLE !
Nada más que decir.",193,30,-3
"2020-12-19T14:22:26.000Z","Unknown","""esta es una canción que muestra que he crecido como músico. han pasado 5 años desde que los conocí, chicos y les doy esta versión especial como regalo y espero que les guste"" -Kun",165,33,0
"2024-06-03T12:14:32.000Z","Unknown","#Gracias  El arquero del 
@ABucaramanga
 Aldair Quintana agradece a toda la ciudad de #Bucaramanga por el apoyo  y espera que reventemos el estadio en la próxima fecha acompañando el equipo leopardo  
¡Mil gracias Aldair !

Video de 
@CanalTRO",216,25,0
"2019-09-21T14:46:21.000Z","Unknown","Nunca se me había ocurrido, pero un Bic lo tenemos todos.
¡¡¿Quien lo sabe?!! Bolígrafo Bic = 30 cuadrados en la tira de ritmo = 6 segundos. Entonces, número de QRS debajo de la pluma x 10 = FC. Gracias 
@janetyoud",333,179,0
"2021-12-29T16:24:17.000Z","Unknown","Día histórico para BSC, definir un título en penales es algo que nunca habíamos vivido, adrenalina a mil !!
Demasiada tensión, lágrimas desde que empezó la tanda hasta el final con BSC CAMPEÓN y luego abrazarte con tu familia.
Gracias a Dios lo logramos 
 : 
@Historia_BSC",249,48,0
"2025-02-22T02:40:52.000Z","Unknown","@Jonavargasva
 
@HolmanFeliciano
 
@PaoloArenas
 
@DIARIODEPORTES
 
@ClaraTamaraV
 
@willinavy
 
@Johnpatriota016
 
@Giocardenase
 
@JuanSalvadorB
 
@BCHICOFCOFICIAL
 vs 
@JuniorClubSA
 36 partidos:
Boyacá Chicó F.C. 10 (41)
Junior 13 (55)
Empates 13",1,0,0
"2018-08-27T19:12:52.000Z","Unknown","REPORTE MÉDICO OFICIAL
El defensa 
@CuccoBrian
 sufrió la ruptura completa del tercio medio del ligamento cruzado anterior de la rodilla izquierda. Le deseamos una pronta recuperación. #FuerzaBrian",186,111,0
"2025-02-17T17:05:32.000Z","Unknown","Mensaje de Conan el viernes por la noche, vía tabla ouija:
B-O-L-U-D-O-N-O-T-E-P-U-E-D-O-D-E-J-A-R-S-O-L-O-Q-U-E-H-AC-E-S-P-U-R-A-S-C-A-G-A-D-A-S",2,0,0
"2018-05-10T00:22:39.000Z","Unknown","BOCA CAMPEÓN. Gracias Kichan! Figura y mayor asistidor de la superliga. Posiblemente haya sido su ultimo campeonato",174,79,0
"2019-10-30T14:23:52.000Z","Unknown","De aquí al 15/dic BSC tiene un TOPE de 10 partidos
Hay q luchar por conseguir esos 10 partidos.
De UDS depende señores jugadores ! Hay q dejar todo en cada pelota, están defendiendo la camiseta MÁS GRANDE DEL ECUADOR  y representando a millones de aficionados.
¡ Fuerza BSC !",250,87,2
"2020-12-17T01:05:30.000Z","Unknown","Santos usou 9 meninos da base na partida de hoje. Eu já disse e repito: Cuca é pilar desse time. Ñ tem como fazer os guris jogar sem um bom “professor”.",802,17,0
"2025-02-22T19:50:33.000Z","Unknown","I feel as though Bua likes the attention he gets from Chian. The focus and admiration from him, maybe not love or like him in a romantic way. But he wants to have him around.",0,0,1
"2022-01-08T00:06:19.000Z","Unknown","Boca va por el peruano Christian Cueva para reemplazar a Edwin Cardona",500,35,0
"2020-11-20T01:56:44.000Z","Unknown","BSC le ganó al Cuenca 2x0, es el único puntero, los goles los hizo en los primeros 4 minutos y el resto que? No puedes perdonar rivales y no golear cuando puedes , si hubiera sido Liga otro marcador sería, no saben que el gol diferencia puede definir la etapa? Mal segundo tiempo",305,51,-3
"2020-09-05T00:26:42.000Z","Unknown","GOOOOOOOOL GOOOOOOL
KITU DE PENAL....
Para que sigas llorando que no quiere cobrar los penales.
Gana BSC !!!",228,26,-1
"2017-06-02T03:01:12.000Z","Unknown","Final Final​ en el estadio la independencia de Tunja 
@BCHICOFCOFICIAL
 5 - 2 
@Cucutaoficial
  
Muy bien Ajedrezado ",88,39,0
"2019-12-11T03:00:59.000Z","Unknown","Reto para la dirigencia de #BSC
Traer un arquero que gane partidos, un , una muralla, un Helinho, un Alayón, un chino Pereira, un 
@CLMoralesB
 ... un arquerazo de ese tipo. 
Que sea serio y dé confianza a sus compañeros.
Un líder. Un ganador !",238,47,0
"2023-11-13T03:42:28.000Z","Unknown","Por enésima vez lo digo. #América necesita un arquero de categoría. 
@tulioagomez
, ha replantear. Hoy Chunga se sacó la espinita después de lo que le hicieron antes de la temporada.",253,26,2
"2021-04-09T13:26:52.000Z","Unknown","así que kun dijo que su nombre antes era ""Qian Le Bing"" pero su mamá y papá pensaron que no era lo suficientemente fuerte e innovador, por lo que lo cambiaron a Qian Kun",393,53,-1
"2020-03-08T03:24:52.000Z","Unknown","#BSC Hacer un 2do tiempo de manual, empatarlo, ponerlo contra las cuerdas a Liga (Q), jaque mate, ¡ PENAL ! al 83' .. todo para llevarse el triunfo y 3 pts importantísimos.
Pero allá siempre pasa algo, es increíble como a lo largo de los años algo paranormal nos juega en contra.",195,38,0
"2018-04-01T21:19:07.000Z","Unknown","29' 
@96Kichan
 pasando entre tres, impresionante, luego se mete al área, centro atrás y #Bou empuja con el arco vacío.

GANA #BOCA 1-0!",265,78,0
"2020-04-04T05:00:43.000Z","Unknown","(Un)helpful Bisaya word:

'KUAN' can be a person
'KUAN' can be a thing
'KUAN' can be a animal
'KUAN' can be a place
because in Bisaya 'KUAN' is everything.


@SB19Official
 | #SB19
ATin BisayaDay",423,353,2
"2025-02-19T04:00:41.000Z","Unknown","BCA = Bikin Cuan Aja, buat ownernya, bukan buat rakyat",0,0,0
"2018-05-05T20:07:30.000Z","Unknown","#Reserva 36’ST ¡GOOOL DE #BOCA! Julian Chicco de cabeza para el primer grito del partido. Ahora, #Boca 1-0 
@clubaunion
.",188,28,0
"2019-03-30T01:29:18.000Z","Unknown","A los 11´ST, tras una asistencia de Carlitos, 
@96Kichan
 dejó una marca en el camino, se metió al área y definió cruzado ante la salida de Cambeses. Gana #Boca 2 a 0 en la Bombonera.",774,57,0
"2018-01-28T00:39:51.000Z","Unknown","3' Taco de #Bou ESPECTACTULAR para 
@96Kichan
, que desairó a los centrales y 
@96Kichan
 se escapó y en el mano a mano liquida ante Domínguez. GANA #BOCA 1-0!",207,49,0
"2020-11-20T01:16:11.000Z","Unknown","LDU tiene +12 en gol diferencia, BSC tiene +8 en este momento. Cuenca está con 9 hombres, los amarillos tendría que aprovechar para mejorar su cantidad de anotaciones, el gol diferencia podría definir la etapa.",188,17,0
"2025-02-17T14:00:02.000Z","Unknown","Fernando Alonso, presidente del 
@BBVAProvincial
 en el país, destacó los intereses comunes con la UCAB en las áreas de ""educación, emprendimiento, educación financiera y sostenibilidad"", con el foco en el apoyo a ""los sectores vulnerables"".",0,0,0
"2022-11-10T00:26:40.000Z","Unknown","círculo de invocación:

                         
                                    
                     Para que 
          Costa y  Bouzat  
               Se vayan de CC 
                                    
                           ",377,80,0
"2019-11-19T16:02:26.000Z","Unknown","¡Hoy felicitamos a Keiko por ser la ganadora de los USD 3'650,000 de Cuanto Premio BCP. ¡Que tengas un gran dia! ",425,128,0
"2020-05-22T04:57:45.000Z","Unknown","
Eu não fazia a menor noção de quem era a Bianca quando a conheci no BBB. Só conseguia me admirar por seu foco e profissionalismo. Agora vendo esse seu primeiro vídeo consigo ver a paixão nos seus olhos! Ela AMA o que faz e por isso é bem sucedida. Merece MUITO todo sucesso!!",190,28,-1
"2022-04-13T21:59:22.000Z","Unknown","CBU entrando no ar agora às 19h. #BBB22 
Link: https://youtube.com/watch?v=g4Q2dvFyUqA…",223,12,-1
"2022-10-04T15:34:22.000Z","Unknown","aquel adolescente con un gran sueño ahora esta en el top 10 de idols más acreditados en KOMCA siendo el más joven y el primero y único de su generación  el orgullo es poco

RECORD BREAKER BANG CHAN
#BangChanMastermind  
#CB97atKOMCAtop10
#BangChan #방찬",322,78,2
"2022-01-07T21:15:02.000Z","Unknown","EL ELEGIDO DE ROMÁN 

Boca avanza por el peruano Christian Cueva para reemplazar a Edwin Cardona 

¿Te gustaría que sea refuerzo?",630,136,0
"2017-06-24T00:45:07.000Z","Unknown","¡FELICITACIONES! 
@byronpiedra_20
 por la  obtención de la medalla de oro en los 10.000 metros planos en el #CASUAT2017  #OrgulloCuencano",103,39,0
"2024-08-01T20:53:58.000Z","Unknown","Feliz Cumpleaños a uno de los héroes de la primera estrella. Gracias por el fútbol y por hacernos campeones Chino querido. Quédate toda la vida Ídolo ",326,28,0
"2021-01-04T14:40:32.000Z","Unknown",".#EXCLUSIVO 

EN VIVO 

#FabianBustos DT de #BSC en 
@RadioHuancavilk
: 

“Beto y la dirigencia me dijeron: “hace cuarenta años Barcelona no sale bicampeón”, nuestro objetivo principal será salir campeón nacional nuevamente y ser Bicampeón luego de cuarenta años”.",210,83,-1
"2020-01-17T16:36:11.000Z","Unknown","#BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC #BSC 

UN SÓLO ÍDOLO TIENE EL ECUADOR ",265,93,0
"2020-07-26T15:34:22.000Z","Unknown"," BOA TARDE SINGLE ÚNICO DO BANGTAN DIA 21 DE AGOSTO ",377,157,0
"2018-06-01T00:29:20.000Z","Unknown","El BAC tiene un app para sacar ficha online entonces uno llega hasta que ya casi vayan a atenderlo, mientras en el BCR tenés que llamar a sacar cita con doña Xinia y te pone en lista de espera y tenés que estar revisando La Gaceta para ver cuándo te toca ir.",246,17,0
"2022-05-29T14:48:56.000Z","Unknown","¡Hoy no puede faltar nadie! 

Desde las 15h00 solo puedes adquirir tu boleto para #BSCvsCumbayá en el Estadio Banco Pichincha 

Consulta los horarios de todos los puntos de venta en http://barce.link/LigaPro 


@sociosbsc
 en http://barce.link/boletos 

#TodosJuntosBSC ",200,39,-1
"2025-02-22T00:02:22.000Z","Unknown","#240: SOTW dalam portofolio warung tegar saham BY JO ot B: 21 Februari 2025: S, bbca, byan, mapi : O, ades, bren, kija, mtel : Strength on the way to Succeed Life Profit: Cheers + 7%, totally at Total CUTE:",0,0,11
"2025-02-20T10:41:39.000Z","Unknown","#238: kok bisa youw, Rasio Total CUTE plus at Total CUTE minus naek dari 139 X (19/02)  k 779 X lipat (20/02): pws BY JO ot P: 20/02/2025: ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL  JSMR   KEJU   MYOR   PGAS   SIDO TLKM   WIKA",0,0,4
"2025-02-20T10:02:43.000Z","Unknown","ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU   KIJA   LAJU   MAPI   MIDI   PGEO   SIDO   TAYS   TLKM   UNVR portofolio warteg saham BY JO ot C: 20/02/2025",0,0,2
"2025-02-19T20:55:51.000Z","Unknown","#235: ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL   JSMR   KEJU   MYOR   PGAS   SIDO   TLKM   WIKA: portofolio warteg saham BY JO ot P: 19 Feb 2025",0,0,0
"2025-02-19T09:41:57.000Z","Unknown","#234: ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU   KIJA   LAJU   MAPI   MIDI   PGEO   SIDO   TAYS   TLKM   UNVR",0,0,2
"2025-02-19T01:49:23.000Z","Unknown","CUTE dssa mendekati POSITIf, dari -6% k -2%: Total CUTE portofolio warteg saham BY JO ot B naek dari +8% k +9%: Rasio Total CUTE plus at Total CUTE minus juga naek dari 11 X lipat k 53 X lipat: 18 Februari 2025: ADES   AMRT  ASII  BBCA  BBRI  BNII  BREN  BYAN  DSSA (McopeetSdssa)",0,0,8
"2025-02-18T17:14:38.000Z","Unknown","ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL   JSMR   KEJU   MYOR   PGAS   SIDO   TLKM   WIKA #231: TUGAS: portofolio warteg saham BY JO ot P: 01/11/2024 - 18/02/2025: THS v. CUTE %",1,0,2
"2025-02-18T13:33:23.000Z","Unknown","#230: ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL   JSMR   KEJU   MYOR   PGAS   SIDO   TLKM   WIKA: portofolio warteg saham BY JO ot P: 18/02/2025",0,0,0
"2025-02-18T12:48:12.000Z","Unknown","#229: 49 hari sudah umur taon 2025: Total CUTE portofolio warteg saham BY JO ot C tetap POSITIF: 18/02/2025: ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU  KIJA",0,0,4
"2025-02-18T06:11:12.000Z","Unknown","#377: McopeetS dssa: bli-bli ades, amrt, bbca, bbri, bnii, asii: portofolio warteg saham BY JO ot B: 18/02/2025:",0,0,0
"2025-02-18T04:21:42.000Z","Unknown","#376: bli-bli-bli bbri, bbca, asii, ades, amrt, bnii: portofolio warteg saham BY JO ot B: 18/02/2025",0,0,0
"2025-02-17T23:42:39.000Z","Unknown","Ades, admr, adro, amrt, antm, apln, arto, asii, asri Bank, bbca, bbri, blta, bnii, bren, byan, Cleo, cpin,  Elsa, excl, Goto, Hero, Imas, indy, Jsmr, Kaef, keju, kija, Laju, Mapi, masa, midi, myor, pgeo, pgas, sido, tays, tlkm, unvr, wika: portofolio warteg saham BY JO otB,C,P:",0,0,2
"2025-02-17T15:27:43.000Z","Unknown","#229: ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL   JSMR   KEJU   MYOR   PGAS   SIDO   TLKM   WIKA: portofolio warteg saham BY JO ot B n ot P: 17 Februari 2025:",0,0,0
"2025-02-17T02:03:01.000Z","Unknown","#372: bli apln 80, cpin 4500, bbri 3800, bbca 8900: studi aza dulu: portofolio warteg saham BY JO ot P: 17 Februari 2025:",0,0,0
"2025-02-14T12:44:47.000Z","Unknown","neh laporan transaksi harian : portofolio warteg saham BY JO ot P: 14/02/2025: McopeetS sukses IJO transaksi bli-jualnya: arto, apln, bbca, bbri, cpin, jsmr: mungkin karna frekuensi dan likuiditas transaksi yang gencar di akhir pekan, terutama di saham2 tsb: CUTE plus smua, bo:",0,0,2
"2025-02-14T10:45:34.000Z","Unknown","#226: Portofolio warteg saham BY JO ot C: 14 Feb 2025: ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU   KIJA   LAJU    Rasio TCUTE + at TCUTE - = 62 X lipat",1,0,2
"2025-02-14T07:09:59.000Z","Unknown","#371: McopeetS jsmr, antm, bbca, bbri, dssa: portofolio warteg saham BY JO ot P: 14 Feb HVD 2025:",0,0,0
"2025-02-14T04:03:56.000Z","Unknown","#370: 14 Feb HVD 2025: McopeetS BBCA: portofolio warteg saham BY JO ot P:",0,0,0
"2025-02-14T02:52:13.000Z","Unknown","#368: 14 Februari HVD 2025: McopeetS bbca: portofolio warteg saham BY JO ot P:",0,0,0
"2025-02-13T10:51:16.000Z","Unknown","#225: Saat MS CUAN BY JO: McS, MaS, MhS: Rasio Total CUTE plus at Total CUTE minus = 7 X lipat: DSSA   APLN   ARTO   BBCA   CPIN   JSMR   TLKM   WIKA   ADMR   ARTO   HERO   IMAS   KEJU   MAPI   MIDI   MYOR: 13/02/2025: portofolio warteg saham BY JO ot B, ot C, ot P: MTG",0,0,6
"2025-02-12T10:33:42.000Z","Unknown","ADES   AMRT   ASII   BBCA   BBRI   BNII   BREN   BYAN   DSSA   KIJA   MAPI   MTEL #223: Total CUTE positif: portofolio warteg saham BY JO ot B: 12 Feb 2025:",0,0,2
"2025-02-12T10:04:30.000Z","Unknown","ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU   KIJA   LAJU   MAPI   MASA   MIDI   MYOR   PGEO   SIDO   TAYS   TLKM   UNVR: Total CUTE +, 12/02/2025, pws ot C :",0,0,4
"2025-02-12T03:00:54.000Z","Unknown","#351: McS wika, myor, arto, bbca: portofolio warteg saham BY JO ot P: 12 Februari 2025:",0,0,0
"2025-02-11T14:12:52.000Z","Unknown","#221: IJO tuh: Rasio Total CUTE plus at Total CUTE minus = 8 X (11/02/2025) : ADRO   APLN   ARTO   BBCA   CPIN   JSMR   MYOR   TLKM   WIKA   ADMR   ADRO   ARTO   ASRI   BUMI   HERO   IMAS   JSMR   KAEF   KEJU   MAPI   MIDI   MYOR   PGEO   SIDO   TLKM   UNVR: pwsBY JO ot C n ot P:",0,0,6
"2025-02-11T07:39:31.000Z","Unknown","#344: bli-bli-bli mtel, mapi, kija, byan, bren, bbri, bbca, ades, dssa: portofolio warteg saham BY JO ot B: 11 Feb 2025:",0,0,0
"2025-02-10T15:31:45.000Z","Unknown","View Saham Emiten Grup Barito #BREN #CUAN #GZCO

#CTASaham
#Saham
#IDX
#grupBarito
#baritopacific 
#yuknabungsaham 
#Yuktradingsaham 
#belajarsaham 
#AstrocycleCTASaham 
#AICTASaham
#algoritmatradingctasaham
#BBCA
#SCMA
#MSCI
#Trading
#tradeschoolctasaham
#Katadata
#tradingview",0,0,0
"2025-02-09T09:21:30.000Z","Unknown","THS 11 saham, termasuk MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN   AMRT   DSSA BYAN  BREN: trad1nK BY JO versus BOBO swing MaS: 7 CUTE plus kalahkan 1 CUTE plus: Komodo CUAN BY JO 1-2-5: 16 Desember 2024 swing to 07 Februari 2025, dikalahkan PG% per tgl 07 Feb 2025:",0,0,4
"2025-02-08T09:22:55.000Z","Unknown","Investor BOBO biasanya memantau THS: 8 saham neh: 15 Desember 2008 s.d. 07 Februari 2025: MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN AMRT",0,0,0
"2025-02-07T13:23:28.000Z","Unknown","#214: Pandemi T (mungkin juga ada sinyal lokal, politis(?)): Komodo CUAN BY JO jawaban KEHANCURAN IHSG, seh: 134 Xlipat Total CUTE plus at TCUTE min, bo: saham saham dikelola,ADRO   AMRT   ARTO       BBCA   BBRI  BUMI CLEO DSSA EXCL   JSMR  KEJU  MYOR  SIDO  TLKM:otCP:07/02/2025",0,0,2
"2025-02-06T23:42:54.000Z","Unknown","#213: Hasil McopeetS: bbca CUTE plus: portofolio warteg saham BY JO ot C: 06/02/2025:",0,0,2
"2025-02-06T23:21:26.000Z","Unknown","#212: bbca bertahan CUTE plus: portofolio warteg saham BY JO ot B: 06 Feb 2025: ADES   AMRT   ASII   BBCA   BBRI   BNII   BREN   BYAN   DSSA   KIJA   MAPI   MTEL",0,0,2
"2025-02-06T23:08:10.000Z","Unknown","#211: IHSG digempur musim CRA$H: Pandemi T v. Hukum T: Total Aset Saham portofolio warteg BY JO ot P tetap naek (pink): periode 02/01/2025 s.d. 06/02/2025: ADRO
AMRT
ANTM
APLN
ARTO
ASII
BANK
BBCA
BBRI
BUMI
CLEO
CPIN
DSSA
EXCL
JSMR
KEJU
MYOR
PGAS
SIDO
TLKM
WIKA",0,0,0
"2025-02-06T08:23:29.000Z","Unknown","#327: kes4an dalam keLEGAan: bli rendah n McopeetS bbca: pws BY JO ot C: 06/02/2025",0,0,0
"2025-02-06T04:41:07.000Z","Unknown","McopeetS itu kompromi antara KONTRARIAN n CUTE BY JO: #327: McS bbca: pws BY JO ot C: 06 Feb 2025:",0,0,2
"2025-02-06T02:56:47.000Z","Unknown","#321: McS (Maen copeet Saham, M cellah S) arto, bbca: valuasi mase mahal, kata data: 06 Feb 2025: portofolio warteg saham BY JO ot C:",0,0,0
"2025-02-05T07:11:20.000Z","Unknown","#316: McS bbca: portofolio warteg saham BY JO ot P: 05 Feb 2025",0,0,0
"2025-02-04T11:05:52.000Z","Unknown","Hal ke 2: polisaham, inves (n trad1nK) di beberapa saham, terutama yang BLUE CHIPS (stidaknya masuk 10 besar kapitalisasi saham), contoh: BBCA, BBRI, BBNI, BMRI, BREN, TLKM, BYAN: jika dah KADUNk nyangkuT di 1 saham, maka timbang2 melakukan TRAD1Nk, MS: Maen celah Shm, M ayunan S",0,0,0
"2025-02-04T10:57:05.000Z","Unknown","ADMR   ADRO   AMRT   ARTO   ASRI   BBCA   BBRI   BLTA   BNII   BREN   BUMI   BYAN   CLEO   DSSA   ELSA   EXCL   GOTO   GPSO   HERO   IMAS   INDY   JSMR   KAEF   KEJU   KIJA   LAJU   MAPI   MASA   MIDI   MYOR   PGEO   SIDO   TAYS   TLKM   UNVR: 34 saham itu MATERI HUKUM T CUANbyJO",0,0,2
"2025-02-04T03:39:01.000Z","Unknown","#304: Copeet APLN, ASII, BBCA, CPIN, myor: portofolio warteg saham BY JO ot P: 04 Februari 2025:",0,0,0
"2025-02-04T00:46:31.000Z","Unknown","IHSG Lanjut Terkoreksi, tapi Serok Cuan dari Saham BBCA hingga MBMA https://investor.id/market/388162/ihsg-lanjut-terkoreksi-tapi-serok-cuan-dari-saham-bbca-hingga-mbma… via 
@InvestorID",0,0,0
"2025-02-03T15:16:04.000Z","Unknown","#205: portofolio warteg saham BY JO ot B, ot P: 03 Februari 2025: CRA$H by T, all over the world: Hukum T: antisipasi ud dilakukan sjak mulai inves + trad1nK: ADRO   AMRT   ANTM   APLN   ARTO   ASII   BANK   BBCA   BBRI   BUMI   CLEO   CPIN   DSSA   EXCL   JSMR   KEJU   MYOR  :",0,0,0
"2025-01-31T02:10:05.000Z","Unknown","McS bbca: 31/01/2025: portofolio warteg saham BY JO ot C: bli 9250, jual 9500: #297",0,0,0
"2025-01-30T16:01:40.000Z","Unknown","#199: Nas1b Saham PerBANKan: ARTO   BANK   BBCA   BBRI   ARTO   BBCA   BBRI   BNII   ARTO   BBCA   BBRI   BNII : portofolio warteg saham BY JO ot B, ot C, ot P: 30/01/2025: Rasio Total CUTE plus at Total CUTE minus tetap = +36,94 kali lipat:",0,0,4
"2025-01-30T14:24:42.000Z","Unknown","#198: PGEO mase diinves BY JO: portofolio warteg saham BY JO ot P: 30/01/2025: ADMR
ADRO
AMRT
ARTO
ASRI
BBCA
BBRI
BLTA
BNII
BREN
BUMI
BYAN
CLEO
DSSA
ELSA
EXCL
GOTO
GPSO
HERO
IMAS
INDY
JSMR
KAEF
KEJU
KIJA
LAJU
MAPI
MASA
MIDI
MYOR
PGEO
SIDO
TAYS
TLKM
UNVR",1,0,2
"2025-01-30T10:23:58.000Z","Unknown","Analisis tambahan: https://suara.com/bisnis/2025/01/30/110818/harga-bbca-anjlok-cek-penyebab-dan-analisis-sahamnya-hari-ini?jxrecoid=4133b400-d30f-4daf-9ee2-afe3d5a40a0e~mix_suara… 11k harga sasaran bbca itu juga ekspektasi BY JO:",0,0,0
"2025-01-30T09:42:30.000Z","Unknown","#197: portofolio warteg saham BY JO ot B: 30/01/2025: ADES   AMRT   ARTO   ASII   BBCA   BBRI   BNII   BREN   BYAN   KIJA   MAPI   MTEL",0,0,0
"2025-01-30T07:30:31.000Z","Unknown","#283: McS bbca: portofolio warteg saham BY JO ot C: 30 Januari 2025:",0,0,0
